Title, Birthyear, occupationgroup
Antoaneta_Vassileva,1960,[]
Antoine_Augustin_Cournot,,academic
Antoine_Barnave,,office_holder
Antoine_Brun,,office_holder
Antoine_Caldwell,1986,athlete
Antoine_Ghanem,1943,[]
Antoine_Gouan,1733,academic
Antoine_Joseph,1989,athlete
Antoine_Joseph_Léger,1880,politician
Antoine_Karam_(politician),,office_holder
Antoine_Lavoisier,,academic
Antoine_Petit,1722,academic
Antoine_Thompson,1970,politician
Antoinette_Funk,1869,[]
Antoinette_Pirie,1905,academic
Antoinette_Sandbach,,politician
Antoinette_Sayeh,1958,politician
Antoinette_Taus,1981,actor
Anton_Amann,1956,['chemist']
Anton_Antonov-Ovseyenko,1920,author/journalist
Anton_Bertram,,office_holder
Anton_Boisen,1876,[]
Anton_Burg,,academic
Anton_Buteyko,,office_holder
Anton_Chekhov,,author/journalist
Anton_Constandse,1899,[]
Anton_Crihan,,politician
Anton_Del_Castillo,1976,artist
Anton_Dilger,,academic
Anton_Furst,1944,['production designer']
Anton_Hofreiter,1970,office_holder
Anton_J._Rockne,1868,politician
Anton_Kapustin,,academic
Anton_Koolhaas,,author/journalist
Anton_Kotzig,1919,academic
Anton_Leo_Hickmann,,academic
Anton_Levy,1974,['general atlantic']
Anton_Memminger,1846,office_holder
Anton_Muscatelli,1962,office_holder
Anton_Mussert,,politician
Anton_Myrer,1922,author/journalist
Anton_Oliver,1975,athlete
Anton_Pelinka,1941,academic
Anton_Peterlin_(soccer),1987,athlete
Anton_Piëch,1894,[]
Anton_Rintelen,1876,[]
Anton_Robert_Krueger,1971,['academia']
Anton_Rop,,office_holder
Anton_Rupert,1916,['conservation movement']
Anton_Schlembach,1932,religious_figure
Anton_Schrötter_von_Kristelli,1802,academic
Anton_Siluanov,1963,office_holder
Anton_Stres,1942,religious_figure
Anton_Vilsmeier,1894,academic
Anton_del_Rosario,1981,athlete
Anton_van_Zyl,,athlete
Anton_von_Störck,1731,medical
Anton_Štefánek,,office_holder
Antonella_Mularoni,1961,office_holder
Antoni_Bolesław_Dobrowolski,1872,academic
Antoni_Comín,,office_holder
Antoni_Macierewicz,,office_holder
Antoni_Martí,,office_holder
Antoni_Zygmund,,academic
Antoni_Łomnicki,,academic
Antonia_Fahberg,1928,['soprano']
Antonia_Hodgson,1971,[]
Antonia_Maury,,academic
Antonia_Novello,,office_holder
Antonie_Pannekoek,,academic
Antonietta_Collins,1985,[]
Antonija_Mitrović,,academic
Antonin_Scalia,,judiciary
Antonina_Pirozhkova,1909,[]
Antonina_Stoyanova,,office_holder
Antonio_Abetti,,academic
Antonio_Alatorre,,author/journalist
Antonio_Ambrosetti,1944,academic
Antonio_Bajamonti,1822,medical
Antonio_Bass,1987,athlete
Antonio_Baños_Boncompain,,office_holder
Antonio_Bonfatti,1950,office_holder
Antonio_Broccoli_Porto,,artist
Antonio_Brú,1962,academic
Antonio_Bua,1990,athlete
"Antonio_Burks_(basketball,_born_1980)",,athlete
"Antonio_Busalacchi,_Jr.",,['oceanography']
Antonio_Cabangon_Chua,1934,[]
Antonio_Cabral,1955,office_holder
Antonio_Cafiero,1922,politician
Antonio_Carlo_Napoleone_Gallenga,,author/journalist
Antonio_Carpio,1949,office_holder
Antonio_Carrillo_Flores,,office_holder
Antonio_Caso_Andrade,1883,academic
Antonio_Castro_Leal,1896,politician
Antonio_Cerilles,1948,office_holder
Antonio_Cornejo_Polar,1936,office_holder
Antonio_Damasio,,academic
Antonio_De_Martino,1815,['senate']
Antonio_Fais,1841,academic
Antonio_Fortich,,religious_figure
Antonio_Garcia-Bellido,1936,[]
Antonio_Genato,1929,athlete
Antonio_Giarrusso,1962,office_holder
Antonio_Giordano,,academic
Antonio_Granger,1976,athlete
Antonio_Harvey,,athlete
Antonio_Ingroia,1959,office_holder
"Antonio_Lagdameo,_Jr.",1968,office_holder
Antonio_Lang,,athlete
Antonio_Langham,1972,athlete
Antonio_Lanzavecchia,1951,academic
Antonio_Latimer,1978,athlete
Antonio_Lazcano,,academic
Antonio_Luque_López,1941,academic
Antonio_López-Istúriz_White,,politician
Antonio_M._Pérez,1947,[]
Antonio_Maccanico,1924,office_holder
Antonio_Macia,,actor
Antonio_Maria_Bordoni,1789,academic
Antonio_Maria_Costa,,office_holder
Antonio_Maria_Lorgna,,academic
Antonio_Martínez_(footballer),,athlete
Antonio_Maíllo,,office_holder
Antonio_Musa_Brassavola,,medical
Antonio_Navarro_Wolff,1948,office_holder
Antonio_Ortiz_Mena,1907,office_holder
Antonio_Peña_Díaz,1936,academic
Antonio_Pérez_Yuste,1968,academic
Antonio_Remiro_Brotóns,1945,academic
Antonio_Reynoso,,office_holder
Alayna_Westcom,,['beauty queen']
Alba_Lucía_Potes_Cortés,1954,"['composer', 'music education']"
Alban_Bagbin,,politician
Alban_Maginness,,office_holder
Alban_McCoy,,religious_figure
Alben_W._Barkley,,office_holder
Albena_Branzova,1971,athlete
Alberico_Gentili,,office_holder
Albert-László_Barabási,1967,['physicist']
Albert_A._Bühlmann,1923,medical
Albert_A._Michelson,,academic
Albert_A._Murphree,1870,['chancellor (education)']
"Albert_A._Stirpe,_Jr.",1953,office_holder
Albert_Abongo,,politician
Albert_Adu_Boahen,1932,academic
Albert_Alberts,,author/journalist
Albert_Allen_Bartlett,,academic
Albert_Anderson_(rugby),1961,athlete
Albert_B._Cowden,1879,athlete
Albert_B._Reagan,1871,author/journalist
Albert_Baez,,academic
Albert_Bandura,,academic
Albert_Barron,1888,athlete
Albert_Beaumont_Wood,1890,academic
Albert_Beckford_Jones,1958,['crdf global']
Albert_Bel_Fay,1913,business_person
Albert_Belan,1930,office_holder
Albert_Berg,1864,athlete
Albert_Bergesen,,academic
Albert_Bimper,1983,athlete
Albert_Black,1959,[]
Albert_Blaustein,1921,judiciary
Albert_Bond_Lambert,1875,[]
Albert_Booth,,office_holder
Albert_Boscov,1929,"[""boscov's""]"
Albert_Bregman,1936,academic
Albert_Brudzewski,,academic
"Albert_Bryant,_Jr.",,['military person']
Albert_Buell_Lewis,1867,['anthropologist']
Albert_C._Barnes,1872,[]
Albert_C._Knudson,1873,['christianity']
Albert_C._Pollard,1967,office_holder
Albert_C._Thompson,1842,judiciary
Albert_Chan,1955,office_holder
Albert_Charles_Saunders,,office_holder
Albert_Chua,,office_holder
Albert_Claude,,academic
Albert_Cole_Hopkins,1837,office_holder
Albert_Coons,,medical
Albert_D._Bosson,1853,office_holder
"Albert_David_Baumhart,_Jr.",1908,office_holder
Albert_Dekker,,politician
Albert_Diaz_(judge),1960,office_holder
Albert_Durrant_Watson,1859,artist
Albert_E._Austin,1877,medical
Albert_E._Herrnstein,1882,athlete
"Albert_E._Jenner,_Jr.",1907,[]
Albert_E._Pillsbury,1849,politician
Albert_E._Rice,,office_holder
Albert_Edward_(soccer),1991,athlete
Albert_Edward_Litherland,1928,[]
Albert_Edward_McPhillips,1861,politician
Albert_Egges_van_Giffen,,academic
Albert_Ehrhardt,,office_holder
Albert_Einstein,,academic
Albert_Elliott,1869,athlete
Albert_Elmore,1904,athlete
Albert_Erives,1972,academic
Albert_Ernest_Kitson,1868,academic
Albert_Ernest_Radford,,academic
"Albert_Estopinal,_Jr.",1869,office_holder
Albert_Exendine,1884,athlete
Albert_F._Polk,1869,office_holder
Albert_Francis_Blakeslee,1874,academic
Albert_Francis_Zahm,1862,academic
Albert_Freeman_Africanus_King,1841,medical
Albert_G._Brown,,office_holder
Albert_G._Lauber,1950,office_holder
Albert_Galiton_Watkins,,office_holder
Albert_Gjedde,,medical
Albert_Glinsky,1952,artist
Albert_Goldstein,1943,[]
Albert_Gould,1847,office_holder
Albert_Graff,,athlete
Albert_Grajales,1962,"['puerto rico', 'interpol']"
"Albert_Grey,_4th_Earl_Grey",,office_holder
Albert_Grossman,1926,[]
Albert_H._Bosch,1908,politician
Albert_H._Roberts,,office_holder
Albert_Hale,,office_holder
Albert_Hansen,1871,athlete
Albert_Hazen_Wright,1879,academic
Albert_Herren,1952,office_holder
Albert_Ho,,politician
Albert_Hofmann,1906,academic
Albert_Hofstede,1940,office_holder
Albert_Hourani,,author/journalist
Albert_Houthuesen,1903,artist
Albert_Howard,,academic
Albert_Hudson,,office_holder
Albert_Huffstickler,1927,artist
Albert_I._Prettyman,,athlete
Albert_Ingham,1900,academic
Albert_Isola,,office_holder
Albert_J.R._Heck,1964,[]
Albert_J._Beveridge,,politician
Albert_J._Gebert,1906,athlete
Albert_J._Neri,1952,author/journalist
Albert_J._Pearson,1846,office_holder
Albert_J._Ruffo,1908,politician
Albert_J._Simone,,office_holder
Albert_Jacquard,1925,academic
Albert_Jay_Nock,,author/journalist
Albert_Jenkin,1872,athlete
Albert_Jenks,1869,academic
Albert_Journeay,1890,athlete
Albert_Kapikian,,academic
Albert_Kawal,1912,athlete
Albert_Kewene,1939,academic
Albert_L._Holladay,1805,office_holder
Albert_L._Rendlen,1922,judiciary
"Albert_L._Smith,_Jr.",1931,politician
Albert_Lai,,politician
Albert_Lee_Giddens,0029,judiciary
Albert_Luce,1888,business_person
Albert_Luvian_Wade,1884,athlete
Albert_Macovski,1929,"['stanford university', 'electrical engineering']"
Albert_Marcet,1960,academic
Albert_Marshall_(American_football),,athlete
Albert_Martin_(soldier),1808,['military person']
Albert_Masland,1956,office_holder
Albert_Mayer_(planner),1897,"['architect', 'urban planning']"
Albert_McLeland,,athlete
Albert_Micajah_Shipp,1819,[]
Albert_Moore_Barrett,,academic
Albert_Napier,1881,judiciary
Albert_Neuberger,,academic
Albert_Niemann_(chemist),1834,academic
Albert_Nijenhuis,1926,academic
Albert_O._Hirschman,,academic
Albert_Ogilvie,,office_holder
Albert_Owen,,politician
Albert_P._Crary,,academic
Albert_Palmer_(American_politician),1831,office_holder
"Albert_Parker,_3rd_Earl_of_Morley",1843,office_holder
Albert_Pattengill,1842,['big ten conference']
Albert_Paul_Weiss,1879,['experimental psychology']
Albert_Payson_Terhune,1872,['wgs84_pos#spatialthing']
Albert_Pechan,1902,office_holder
Albert_Pintat,,office_holder
Albert_Pitt_(footballer),1880,athlete
Albert_Poggio,1945,['political consulting']
Albert_Potter_Wills,1873,academic
Albert_R._Jonsen,1931,[]
Albert_R._Meyer,1941,academic
Albert_R._Taylor,1846,office_holder
Albert_Rees,,academic
Albert_Richards_(artist),1919,artist
Albert_Robinson_(Kentucky_politician),1938,office_holder
Albert_Ruskin_Cook,,medical
Albert_S._Berry,1836,office_holder
Albert_S._Humphrey,1926,academic
Albert_S._Willis,1843,office_holder
Albert_Sabin,,academic
Albert_Saijo,1926,author/journalist
Albert_Schatz_(scientist),,academic
Albert_Schram,1964,[]
Albert_Sharpe_(American_football),1877,athlete
Albert_Shiryaev,,academic
Albert_Simmonds,1875,athlete
Albert_Siu,,medical
Albert_Smith_White,,politician
Albert_Soboul,,author/journalist
Albert_Sommers,,office_holder
Albert_Spaulding,1914,academic
Albert_Speer,,office_holder
"Albert_Spradling,_Jr.",1920,office_holder
Albert_Szent-Györgyi,,academic
Albert_T._Corbett,,academic
Albert_Tafel,1876,academic
"Albert_Tate,_Jr.",1920,judiciary
Albert_Taylor_Bledsoe,1809,[]
Albert_Toft,1862,['sculpture']
Albert_Trueman,1902,[]
Albert_Turner_Bharucha-Reid,1927,academic
Albert_W._Johnson,,politician
Albert_W._Tucker,,academic
Albert_Walsh,,judiciary
Albert_Watson_(South_Carolina),,office_holder
Albert_Wattenberg,,academic
Albert_Wesley_Johnson,1923,[]
Albert_Whiggs_Easmon,1865,medical
Albert_Whitford,,academic
Albert_William_Herre,1868,academic
Albert_Wittmer,1897,athlete
Albert_Wohlstetter,1913,"['systems theory', 'military strategy']"
Albert_Wojciech_Adamkiewicz,1850,academic
Albert_Wynn,,politician
Albert_Zafy,,office_holder
Albert_de_Silva,,politician
Albert_de_la_Chapelle,1933,academic
Albert_del_Rosario,1939,office_holder
Albert_van_der_Sandt_Centlivres,1887,judiciary
Alberta_Williams_King,1904,[]
Albertin_Montoya,1975,athlete
"Albertis_S._Harrison,_Jr.",,office_holder
Alberto_Alemanno,1975,academic
Alberto_Alesina,1957,academic
Alberto_Bacó_Bagué,,office_holder
Alberto_Barton,1870,medical
Alberto_Bressan,1956,academic
Alberto_Calderón,,academic
Alberto_Carrasquilla_Barrera,1959,office_holder
Alberto_Clò,1947,office_holder
Alberto_Conti,1966,academic
Alberto_Costa_(British_politician),1972,politician
Alberto_Demicheli,,politician
Alberto_Fabra,1964,politician
Alberto_Fernández,,office_holder
Alberto_Forchielli,1955,academic
Alberto_Fujimori,,office_holder
Alberto_Garzón,,office_holder
Alberto_Gonzales,,office_holder
Alberto_Ibargüen,1944,['chief executive officer']
Alberto_Inocente_Álvarez,1905,office_holder
Alberto_Jover_Piamonte,1934,religious_figure
Alberto_João_Jardim,,office_holder
Alberto_Liñán,1990,athlete
Alberto_Madruga_da_Costa,1940,office_holder
Alberto_María_Fonrouge,1913,office_holder
Alberto_Mestre,1964,athlete
Alberto_Núñez_Feijóo,1961,office_holder
Alberto_O._Mendelzon,1951,academic
Alberto_Prebisch,1899,office_holder
Alberto_Reynoso,1940,athlete
Alberto_Rodrigues,1911,medical
Alberto_Romulo,,politician
Alberto_Rosende,1993,[]
Alberto_Santofimio,,office_holder
Alberto_Sileoni,1952,office_holder
Alberto_Vallarino_Clement,1951,[]
Alberto_van_Klaveren,1948,office_holder
Albertus_John_Rooks,1869,['calvin college']
Albertus_Klijn,,academic
Albie_Casiño,1993,actor
Albie_Reisz,1917,athlete
Albie_Sachs,1935,judiciary
Albin_Gurklis,1918,"['mathematician', 'priest']"
Albin_Kurti,,office_holder
Albin_Owings_Kuhn,,office_holder
Albin_W._Norblad,1939,judiciary
Albina_du_Boisrouvray,1941,[]
Albio_Sires,,politician
Albion_A._Perry,1851,office_holder
Albion_Parris,,office_holder
Albion_Rajkumar_Banerjee,,office_holder
Albion_W._Tourgée,1838,[]
Albion_Woodbury_Small,,office_holder
Albrecht_Behmel,1971,author/journalist
Albrecht_Dold,1928,academic
Albrecht_Fröhlich,,academic
Albrecht_Kossel,,academic
Albrecht_Penck,,academic
Albrecht_Schmidt_(computer_scientist),,academic
Albrecht_Schröter,,politician
Albrecht_von_Graefe,,academic
Alby_Mathewson,1985,athlete
Alcardo_van_Graan,1986,athlete
Alcee_Hastings,,office_holder
Alcide_De_Gasperi,,politician
Alcino_J._Silva,1961,academic
Alcira_Argumedo,1940,politician
Aldemaro_Romero_Jr.,1951,academic
Alden_Bradford,1765,office_holder
Alden_C._Coder,1909,athlete
Alden_Ehrenreich,1989,[]
Alden_H._Miller,,academic
Alden_Knipe,,athlete
Alden_Partridge,,"['norwich university', 'military person']"
Alden_Pasche,,athlete
Alden_W._Clausen,,office_holder
Aldi_Henry,1972,athlete
Aldin_Ayo,1977,athlete
Aldo_Andreotti,1924,academic
Aldo_Bensadoun,1939,['aldo group']
Aldo_Bumçi,1974,office_holder
Aldo_Busi,1948,author/journalist
Aldo_Costa,1961,['mercedes-benz in formula one']
Aldo_Donelli,1907,athlete
Aldo_Ferrer,1927,office_holder
Aldo_Miccio,1971,office_holder
Aldo_Pontremoli,1896,academic
Aldo_Tambellini,1930,[]
Aldo_Tatangelo,,business_person
Aldons_Vrubļevskis,1957,[]
Aldous_Huxley,,author/journalist
Aldrech_Ramos,1988,athlete
Aldred_Scott_Warthin,1866,['pathology']
Ale_Ahmad_Suroor,,author/journalist
Alec_Baldwin,1958,['television producer']
Alec_Boswell_Timms,1872,athlete
"Alec_Broers,_Baron_Broers",,office_holder
Alec_Erwin,1948,office_holder
Alec_Garden_Fraser,1873,[]
Alec_Gores,1953,business_person
Alec_Graham,1929,religious_figure
Alec_Jeffreys,,academic
Alec_Lazenby,1927,[]
Alec_Marantz,1959,academic
Alec_Mazo,1978,[]
Alec_Merrison,1924,[]
Alec_Ross_(government_official),1971,[]
Alec_Shelbrooke,1976,politician
Alec_Skempton,,academic
Alec_Stone_Sweet,,academic
Alecia_Webb-Edgington,1966,office_holder
Aleem_Said_Ahmad_Basher,1951,[]
Aleen_Leslie,1908,author/journalist
Alejandra_Llaneza,1988,athlete
Alejandro_Atchugarry,1952,office_holder
Alejandro_Bedoya,1987,athlete
Alejandro_Cañizares,1983,athlete
Alejandro_Chanona,1957,[]
Alejandro_Covarrubias,1991,athlete
Alejandro_Cremades,1985,business_person
Alejandro_Daniel_Wolff,,['ambassador']
Alejandro_García_Padilla,1971,office_holder
Alejandro_Gaviria_Uribe,1966,office_holder
Alejandro_Hernández_(director),1990,[]
Alejandro_Jenkins,1979,academic
Alejandro_Korn,1860,['philosopher']
Alejandro_Mayorkas,1959,office_holder
Alejandro_Mendoza,,politician
Alejandro_Monestier,1972,office_holder
Alejandro_Poiré_Romero,1971,office_holder
Alejandro_Ponce,1970,[]
Alejandro_Rebollo_Álvarez-Amandi,1934,office_holder
Alejandro_Salazar,,athlete
Alejandro_Santo_Domingo,1977,['financier']
Alejandro_Toledo,,office_holder
Alejandro_Vanoli,1961,office_holder
Alejandro_Végh_Villegas,1928,office_holder
Alejandro_Zaffaroni,,academic
Alejandro_Zambra,1975,author/journalist
Alejo_Avello,,academic
Alek_Skarlatos,1992,[]
Aleka_Papariga,,politician
Aleks_Krotoski,1974,author/journalist
Aleksandar_Alekov,1986,office_holder
Aleksandar_Bošković,,academic
Aleksandar_Hemon,,author/journalist
Aleksandar_Karakachanov,1960,"['sofia', 'green party of bulgaria', 'university of library studies and information technologies']"
Aleksandar_Licht,1884,['doctor of law']
Aleksandar_Lilov,1933,office_holder
Aleksandar_Popović_(politician),,politician
Aleksandar_Radojević,,athlete
Aleksandar_Tsankov_Staliyski,1893,[]
Aleksandar_Vučić,,office_holder
Aleksander_Burba,1918,academic
Aleksander_Jabłoński,,academic
Aleksander_Kwaśniewski,,office_holder
Aleksander_Rajchman,1890,academic
Aleksander_Szczygło,,office_holder
Aleksander_Warma,1890,politician
Aleksander_Wolszczan,,academic
Aleksandr_Arbuzov,1877,academic
Aleksandr_Chudakov,1921,academic
Aleksandr_Danilovich_Aleksandrov,,academic
Aleksandr_Galushka,,office_holder
Aleksandr_Khinchin,,academic
Aleksandr_Korkin,,academic
Aleksandr_Loran,1849,['teacher']
Aleksandr_Lyapunov,,academic
Aleksandr_Markevich,1905,academic
Aleksandr_Nekrasov,,academic
Aleksandr_Solzhenitsyn,,author/journalist
Aleksandr_Stoletov,,academic
Aleksandr_Vasiljevich_Fomin,1869,academic
Aleksandr_Zolotarev,,[]
Aleksandra_Smiljanić,1970,office_holder
Aleksandrs_Mirskis,1964,office_holder
Aleksei_Chaly,,politician
Aleksei_Chichibabin,,academic
Aleksei_Fedorovich_Filippov,1923,academic
Aleksey_Lidov,1959,academic
Aleksey_Pleshcheyev,,author/journalist
Aleksey_Shakhmatov,1864,['philology']
Alemayehu_Atomsa,1969,office_holder
Alen_Kozić,1976,athlete
Alen_simonyan,1980,[]
Alena_Sharp,1981,athlete
Alenka_Bratušek,1970,office_holder
Alenka_Gerlovič,1919,artist
Ales_Michalevic,1975,politician
Alessandra_Kersevan,1950,academic
Alessandra_Moretti,,office_holder
Alessandro_Bianchi_(politician),,politician
Alessandro_Faedo,1913,academic
Alessandro_Gadotti,1969,[]
Alessandro_Liberati,1954,[]
Alessandro_Malladra,1865,academic
Alessandro_Minelli,1948,academic
Alessandro_Nivola,1972,[]
Alessandro_Pavolini,,office_holder
Alessandro_Raho,1971,artist
Alessandro_Salvatore,1987,athlete
Alessia_Mosca,1975,office_holder
Alessio_Corti,1965,academic
Aleta_Arthur_Trauger,1945,office_holder
Alewyn_Burger,1951,['chief risk officer']
Alex_Adams,1935,athlete
Alex_Aggelakos,1994,athlete
Alex_Allan,1951,office_holder
Alex_Allan_(rugby_union),0029,athlete
Alex_Anmahian,1959,[]
Alex_Anthopoulos,1977,['los angeles dodgers']
Alex_Aragon,1979,athlete
Alex_Arrowsmith,,artist
Alex_Attwood,,office_holder
Alex_Atty,1916,athlete
Alex_Au,1952,[]
Alex_B._Morse,1989,politician
Alex_B._Novikoff,1913,academic
Alex_Bailin,1969,['barrister']
Alex_Bateman,,academic
Alex_Beam,1954,author/journalist
Alex_Beard,1970,artist
Alex_Beard_(arts_manager),1963,['royal opera house']
Alex_Bengard,1979,athlete
Alex_Berenson,1973,author/journalist
Alex_Blanco,1972,office_holder
Alex_Borstein,1973,['television producer']
Alex_Brooker,1984,[]
Alex_Cabagnot,1982,athlete
Alex_Caceres_(footballer),1987,athlete
Alex_Campbell_(politician),,office_holder
"Alex_Carlile,_Baron_Carlile_of_Berriew",,politician
Alex_Cartana,1983,actor
Alex_Chalk,,politician
Alex_Collins_(American_football),1994,athlete
Alex_Colville,,artist
Alex_Cooper,1936,['architect']
